Country_Reg,Case_Type,People_Total Cases,Difference,Date,Lat,Long,Population_C,People_Hos
Cote d'Ivoire,Confirmed,2635652,-78504,2022-11-01,,,,0
Cote d'Ivoire,Confirmed,2725229,89577,2022-12-01,,,,0
Cote d'Ivoire,Confirmed,2726817,1588,2023-01-01,,,,0
Cote d'Ivoire,Confirmed,2466253,-260564,2023-02-01,,,,0
Cote d'Ivoire,Confirmed,794146,-1672107,2023-03-01,,,,0
Croatia,Confirmed,0,0,2020-01-01,,,3953.958,0
Croatia,Confirmed,18,18,2020-02-01,,,3953.958,0
Croatia,Confirmed,6404,6386,2020-03-01,,,3953.958,0
Croatia,Confirmed,49646,43242,2020-04-01,,,3953.958,0
Croatia,Confirmed,68134,18488,2020-05-01,,,3953.958,0
Croatia,Confirmed,70331,2197,2020-06-01,,,3953.958,0
Croatia,Confirmed,124811,54480,2020-07-01,,,3953.958,0
Croatia,Confirmed,217353,92542,2020-08-01,,,3953.958,0
Croatia,Confirmed,415353,198000,2020-09-01,,,3953.958,0
Croatia,Confirmed,831572,416219,2020-10-01,,,3953.958,0
Croatia,Confirmed,2599232,1767660,2020-11-01,,,3953.958,0
Croatia,Confirmed,5539120,2939888,2020-12-01,,,3953.958,0
Croatia,Confirmed,6921173,1382053,2021-01-01,,,3924.61,0
Croatia,Confirmed,6657593,-263580,2021-02-01,,,3924.61,0
Croatia,Confirmed,7881286,1223693,2021-03-01,,,3924.61,0
Croatia,Confirmed,9063636,1182350,2021-04-01,,,3924.61,0
Croatia,Confirmed,10797806,1734170,2021-05-01,,,3924.61,0
Croatia,Confirmed,10757171,-40635,2021-06-01,,,3924.61,0
Croatia,Confirmed,11206532,449361,2021-07-01,,,3924.61,0
Croatia,Confirmed,11404200,197668,2021-08-01,,,3924.61,0
Croatia,Confirmed,11648531,244331,2021-09-01,,,3924.61,0
Croatia,Confirmed,13340229,1691698,2021-10-01,,,3924.61,0
Croatia,Confirmed,16261639,2921410,2021-11-01,,,3924.61,0
Croatia,Confirmed,20600943,4339304,2021-12-01,,,3924.61,0
Croatia,Confirmed,25433780,4832837,2022-01-01,,,3907.027,0
Croatia,Confirmed,28430744,2996964,2022-02-01,,,3907.027,0
Croatia,Confirmed,33410464,4979720,2022-03-01,,,3907.027,0
Croatia,Confirmed,33358980,-51484,2022-04-01,,,3907.027,0
Croatia,Confirmed,35061827,1702847,2022-05-01,,,3907.027,0
Croatia,Confirmed,34239354,-822473,2022-06-01,,,3907.027,0
Croatia,Confirmed,36174544,1935190,2022-07-01,,,3907.027,0
Croatia,Confirmed,37243296,1068752,2022-08-01,,,3907.027,0
Croatia,Confirmed,36693020,-550276,2022-09-01,,,3907.027,0
Croatia,Confirmed,38471480,1778460,2022-10-01,,,3907.027,0
Croatia,Confirmed,37515442,-956038,2022-11-01,,,3907.027,0
Croatia,Confirmed,39020482,1505040,2022-12-01,,,3907.027,0
Croatia,Confirmed,39255233,234751,2023-01-01,,,3896.023,0
Croatia,Confirmed,35513022,-3742211,2023-02-01,,,3896.023,0
Croatia,Confirmed,11422264,-24090758,2023-03-01,,,3896.023,0
Cuba,Confirmed,0,0,2020-01-01,,,11176.354,0
Cuba,Confirmed,0,0,2020-02-01,,,11176.354,0
Cuba,Confirmed,1020,1020,2020-03-01,,,11176.354,0
Cuba,Confirmed,25438,24418,2020-04-01,,,11176.354,0
Cuba,Confirmed,56950,31512,2020-05-01,,,11176.354,0
Cuba,Confirmed,67429,10479,2020-06-01,,,11176.354,0
Cuba,Confirmed,75857,8428,2020-07-01,,,11176.354,0
Cuba,Confirmed,102621,26764,2020-08-01,,,11176.354,0
Cuba,Confirmed,145208,42587,2020-09-01,,,11176.354,0
Cuba,Confirmed,192396,47188,2020-10-01,,,11176.354,0
Cuba,Confirmed,228288,35892,2020-11-01,,,11176.354,0
Cuba,Confirmed,305830,77542,2020-12-01,,,11176.354,0
Cuba,Confirmed,554408,248578,2021-01-01,,,11122.168,0
Cuba,Confirmed,1088096,533688,2021-02-01,,,11122.168,0
Cuba,Confirmed,1949383,861287,2021-03-01,,,11122.168,0
Cuba,Confirmed,2738557,789174,2021-04-01,,,11122.168,0
Cuba,Confirmed,3862052,1123495,2021-05-01,,,11122.168,0
Cuba,Confirmed,4888291,1026239,2021-06-01,,,11122.168,0
Cuba,Confirmed,8526080,3637789,2021-07-01,,,11122.168,0
Cuba,Confirmed,16366844,7840764,2021-08-01,,,11122.168,0
Cuba,Confirmed,23157467,6790623,2021-09-01,,,11122.168,0
Cuba,Confirmed,28750628,5593161,2021-10-01,,,11122.168,0
Cuba,Confirmed,28759732,9104,2021-11-01,,,11122.168,0
Cuba,Confirmed,29883178,1123446,2021-12-01,,,11122.168,0
Cuba,Confirmed,31024418,1141240,2022-01-01,,,11059.82,0
Cuba,Confirmed,29692418,-1332000,2022-02-01,,,11059.82,0
Cuba,Confirmed,33458990,3766572,2022-03-01,,,11059.82,0
Cuba,Confirmed,32951371,-507619,2022-04-01,,,11059.82,0
Cuba,Confirmed,34239019,1287648,2022-05-01,,,11059.82,0
Cuba,Confirmed,33170562,-1068457,2022-06-01,,,11059.82,0
Cuba,Confirmed,34312985,1142423,2022-07-01,,,11059.82,0
Cuba,Confirmed,34394960,81975,2022-08-01,,,11059.82,0
Cuba,Confirmed,33328616,-1066344,2022-09-01,,,11059.82,0
Cuba,Confirmed,34448744,1120128,2022-10-01,,,11059.82,0
Cuba,Confirmed,33339901,-1108843,2022-11-01,,,11059.82,0
Cuba,Confirmed,34461343,1121442,2022-12-01,,,11059.82,0
Cuba,Confirmed,34480100,18757,2023-01-01,,,11019.931,0
Cuba,Confirmed,31150743,-3329357,2023-02-01,,,11019.931,0
Cuba,Confirmed,10013614,-21137129,2023-03-01,,,11019.931,0
Cyprus,Confirmed,0,0,2020-01-01,,,1302.247,0
Cyprus,Confirmed,0,0,2020-02-01,,,1302.247,0
Cyprus,Confirmed,1826,1826,2020-03-01,,,1302.247,0
Cyprus,Confirmed,19243,17417,2020-04-01,,,1302.247,0
Cyprus,Confirmed,28113,8870,2020-05-01,,,1302.247,0
Cyprus,Confirmed,29312,1199,2020-06-01,,,1302.247,0
Cyprus,Confirmed,31890,2578,2020-07-01,,,1302.247,0
Cyprus,Confirmed,41002,9112,2020-08-01,,,1302.247,0
Cyprus,Confirmed,47076,6074,2020-09-01,,,1302.247,0
Cyprus,Confirmed,79706,32630,2020-10-01,,,1302.247,0
Cyprus,Confirmed,216721,137015,2020-11-01,,,1302.247,0
Cyprus,Confirmed,492240,275519,2020-12-01,,,1302.247,0
Cyprus,Confirmed,878272,386032,2021-01-01,,,1317.309,0
Cyprus,Confirmed,923859,45587,2021-02-01,,,1317.309,0
Cyprus,Confirmed,1260010,336151,2021-03-01,,,1317.309,0
Cyprus,Confirmed,1665592,405582,2021-04-01,,,1317.309,0
Cyprus,Confirmed,2210458,544866,2021-05-01,,,1317.309,0
Cyprus,Confirmed,2237398,26940,2021-06-01,,,1317.309,0
Cyprus,Confirmed,2786245,548847,2021-07-01,,,1317.309,0
Cyprus,Confirmed,3417317,631072,2021-08-01,,,1317.309,0
Cyprus,Confirmed,3545967,128650,2021-09-01,,,1317.309,0
Cyprus,Confirmed,3784961,238994,2021-10-01,,,1317.309,0
Cyprus,Confirmed,3853409,68448,2021-11-01,,,1317.309,0
Cyprus,Confirmed,4492797,639388,2021-12-01,,,1317.309,0
Cyprus,Confirmed,6835614,2342817,2022-01-01,,,1331.37,0
Cyprus,Confirmed,8206832,1371218,2022-02-01,,,1331.37,0
Cyprus,Confirmed,11425717,3218885,2022-03-01,,,1331.37,0
Cyprus,Confirmed,13829062,2403345,2022-04-01,,,1331.37,0
Cyprus,Confirmed,15056488,1227426,2022-05-01,,,1331.37,0
Cyprus,Confirmed,14895450,-161038,2022-06-01,,,1331.37,0
Cyprus,Confirmed,16725083,1829633,2022-07-01,,,1331.37,0
Cyprus,Confirmed,17705347,980264,2022-08-01,,,1331.37,0
Cyprus,Confirmed,17441764,-263583,2022-09-01,,,1331.37,0
Cyprus,Confirmed,18388790,947026,2022-10-01,,,1331.37,0
Cyprus,Confirmed,18211955,-176835,2022-11-01,,,1331.37,0
Cyprus,Confirmed,19337406,1125451,2022-12-01,,,1331.37,0
Cyprus,Confirmed,19763370,425964,2023-01-01,,,1344.976,0
Cyprus,Confirmed,18087733,-1675637,2023-02-01,,,1344.976,0
Cyprus,Confirmed,5852981,-12234752,2023-03-01,,,1344.976,0
Czechia,Confirmed,0,0,2020-01-01,,,10550.129,0
Czechia,Confirmed,0,0,2020-02-01,,,10550.129,0
Czechia,Confirmed,25984,25984,2020-03-01,,,10550.129,0
Czechia,Confirmed,184001,158017,2020-04-01,,,10550.129,0
Czechia,Confirmed,262979,78978,2020-05-01,,,10550.129,0
Czechia,Confirmed,307889,44910,2020-06-01,,,10550.129,0
Czechia,Confirmed,430742,122853,2020-07-01,,,10550.129,0
Czechia,Confirmed,628547,197805,2020-08-01,,,10550.129,0
Czechia,Confirmed,1304611,676064,2020-09-01,,,10550.129,0
Czechia,Confirmed,5443207,4138596,2020-10-01,,,10550.129,0
Czechia,Confirmed,13617115,8173908,2020-11-01,,,10550.129,0
Czechia,Confirmed,18743896,5126781,2020-12-01,,,10550.129,0
Czechia,Confirmed,26959120,8215224,2021-01-01,,,10530.683,0
Czechia,Confirmed,30777715,3818595,2021-02-01,,,10530.683,0
Czechia,Confirmed,43611257,12833542,2021-03-01,,,10530.683,0
Czechia,Confirmed,47718289,4107032,2021-04-01,,,10530.683,0
Czechia,Confirmed,51169649,3451360,2021-05-01,,,10530.683,0
Czechia,Confirmed,49954479,-1215170,2021-06-01,,,10530.683,0
Czechia,Confirmed,51784975,1830496,2021-07-01,,,10530.683,0
Czechia,Confirmed,51968562,183587,2021-08-01,,,10530.683,0
Czechia,Confirmed,50545691,-1422871,2021-09-01,,,10530.683,0
Czechia,Confirmed,53159199,2613508,2021-10-01,,,10530.683,0
Czechia,Confirmed,57899447,4740248,2021-11-01,,,10530.683,0
Czechia,Confirmed,72970861,15071414,2021-12-01,,,10530.683,0
Czechia,Confirmed,83404550,10433689,2022-01-01,,,10673.213,0
Czechia,Confirmed,99562002,16157452,2022-02-01,,,10673.213,0
Czechia,Confirmed,121870148,22308146,2022-03-01,,,10673.213,0
Czechia,Confirmed,123918968,2048820,2022-04-01,,,10673.213,0
Czechia,Confirmed,129545650,5626682,2022-05-01,,,10673.213,0
Czechia,Confirmed,125718554,-3827096,2022-06-01,,,10673.213,0
Czechia,Confirmed,131122358,5403804,2022-07-01,,,10673.213,0
Czechia,Confirmed,133703560,2581202,2022-08-01,,,10673.213,0
Czechia,Confirmed,131762545,-1941015,2022-09-01,,,10673.213,0
Czechia,Confirmed,139121701,7359156,2022-10-01,,,10673.213,0
Czechia,Confirmed,135832283,-3289418,2022-11-01,,,10673.213,0
Czechia,Confirmed,141692349,5860066,2022-12-01,,,10673.213,0
Czechia,Confirmed,142138615,446266,2023-01-01,,,10809.716,0
Czechia,Confirmed,128756882,-13381733,2023-02-01,,,10809.716,0
Czechia,Confirmed,41529251,-87227631,2023-03-01,,,10809.716,0
Denmark,Confirmed,0,0,2020-01-01,,,5831.53,0
Denmark,Confirmed,5,5,2020-02-01,,,5831.53,0
Denmark,Confirmed,32722,32717,2020-03-01,,,5831.53,0
Denmark,Confirmed,203547,170825,2020-04-01,,,5831.53,0
Denmark,Confirmed,338822,135275,2020-05-01,,,5831.53,0
Denmark,Confirmed,373368,34546,2020-06-01,,,5831.53,0
Denmark,Confirmed,414692,41324,2020-07-01,,,5831.53,0
Denmark,Confirmed,490789,76097,2020-08-01,,,5831.53,0
Denmark,Confirmed,658184,167395,2020-09-01,,,5831.53,0
Denmark,Confirmed,1116242,458058,2020-10-01,,,5831.53,0
Denmark,Confirmed,1916850,800608,2020-11-01,,,5831.53,0
Denmark,Confirmed,3767540,1850690,2020-12-01,,,5831.53,0
Denmark,Confirmed,5785270,2017730,2021-01-01,,,5856.776,0
Denmark,Confirmed,5754590,-30680,2021-02-01,,,5856.776,0
Denmark,Confirmed,6880888,1126298,2021-03-01,,,5856.776,0
Denmark,Confirmed,7249735,368847,2021-04-01,,,5856.776,0
Denmark,Confirmed,8280233,1030498,2021-05-01,,,5856.776,0
Denmark,Confirmed,8713510,433277,2021-06-01,,,5856.776,0
Denmark,Confirmed,9466478,752968,2021-07-01,,,5856.776,0
Denmark,Confirmed,10322244,855766,2021-08-01,,,5856.776,0
Denmark,Confirmed,10640921,318677,2021-09-01,,,5856.776,0
Denmark,Confirmed,11533573,892652,2021-10-01,,,5856.776,0
Denmark,Confirmed,13094511,1560938,2021-11-01,,,5856.776,0
Denmark,Confirmed,19067154,5972643,2021-12-01,,,5856.776,0
Denmark,Confirmed,37736113,18668959,2022-01-01,,,5902.904,0
Denmark,Confirmed,66754709,29018596,2022-02-01,,,5902.904,0
Denmark,Confirmed,93116850,26362141,2022-03-01,,,5902.904,0
Denmark,Confirmed,94211894,1095044,2022-04-01,,,5902.904,0
Denmark,Confirmed,98417312,4205418,2022-05-01,,,5902.904,0
Denmark,Confirmed,95910275,-2507037,2022-06-01,,,5902.904,0
Denmark,Confirmed,100755789,4845514,2022-07-01,,,5902.904,0
Denmark,Confirmed,102370496,1614707,2022-08-01,,,5902.904,0
Denmark,Confirmed,99949049,-2421447,2022-09-01,,,5902.904,0
Denmark,Confirmed,104322721,4373672,2022-10-01,,,5902.904,0
Denmark,Confirmed,101716942,-2605779,2022-11-01,,,5902.904,0
Denmark,Confirmed,105956317,4239375,2022-12-01,,,5902.904,0
Denmark,Confirmed,106725268,768951,2023-01-01,,,5948.136,0
Denmark,Confirmed,96553000,-10172268,2023-02-01,,,5948.136,0
Denmark,Confirmed,31054609,-65498391,2023-03-01,,,5948.136,0
Diamond Princess,Confirmed,0,0,2020-01-01,,,,0
Diamond Princess,Confirmed,10076,10076,2020-02-01,,,,0
Diamond Princess,Confirmed,21968,11892,2020-03-01,,,,0
Diamond Princess,Confirmed,21360,-608,2020-04-01,,,,0
Diamond Princess,Confirmed,22072,712,2020-05-01,,,,0
Diamond Princess,Confirmed,21360,-712,2020-06-01,,,,0
Diamond Princess,Confirmed,22072,712,2020-07-01,,,,0
Diamond Princess,Confirmed,22072,0,2020-08-01,,,,0
Diamond Princess,Confirmed,21360,-712,2020-09-01,,,,0
Diamond Princess,Confirmed,22072,712,2020-10-01,,,,0
Diamond Princess,Confirmed,21360,-712,2020-11-01,,,,0
Diamond Princess,Confirmed,22072,712,2020-12-01,,,,0
Diamond Princess,Confirmed,22072,0,2021-01-01,,,,0
Diamond Princess,Confirmed,19936,-2136,2021-02-01,,,,0
Diamond Princess,Confirmed,22072,2136,2021-03-01,,,,0
Diamond Princess,Confirmed,21360,-712,2021-04-01,,,,0
Diamond Princess,Confirmed,22072,712,2021-05-01,,,,0
Diamond Princess,Confirmed,21360,-712,2021-06-01,,,,0
Diamond Princess,Confirmed,22072,712,2021-07-01,,,,0
Diamond Princess,Confirmed,22072,0,2021-08-01,,,,0
Diamond Princess,Confirmed,21360,-712,2021-09-01,,,,0
Diamond Princess,Confirmed,22072,712,2021-10-01,,,,0
Diamond Princess,Confirmed,21360,-712,2021-11-01,,,,0
Diamond Princess,Confirmed,22072,712,2021-12-01,,,,0
Diamond Princess,Confirmed,22072,0,2022-01-01,,,,0
Diamond Princess,Confirmed,19936,-2136,2022-02-01,,,,0
Diamond Princess,Confirmed,22072,2136,2022-03-01,,,,0
Diamond Princess,Confirmed,21360,-712,2022-04-01,,,,0
Diamond Princess,Confirmed,22072,712,2022-05-01,,,,0
Diamond Princess,Confirmed,21360,-712,2022-06-01,,,,0
Diamond Princess,Confirmed,22072,712,2022-07-01,,,,0
Diamond Princess,Confirmed,22072,0,2022-08-01,,,,0
Diamond Princess,Confirmed,21360,-712,2022-09-01,,,,0
Diamond Princess,Confirmed,22072,712,2022-10-01,,,,0
Diamond Princess,Confirmed,21360,-712,2022-11-01,,,,0
Diamond Princess,Confirmed,22072,712,2022-12-01,,,,0
Diamond Princess,Confirmed,22072,0,2023-01-01,,,,0
Diamond Princess,Confirmed,19936,-2136,2023-02-01,,,,0
Diamond Princess,Confirmed,6408,-13528,2023-03-01,,,,0
Djibouti,Confirmed,0,0,2020-01-01,,,1105.188,0
Djibouti,Confirmed,0,0,2020-02-01,,,1105.188,0
Djibouti,Confirmed,125,125,2020-03-01,,,1105.188,0
Djibouti,Confirmed,16283,16158,2020-04-01,,,1105.188,0
Djibouti,Confirmed,54254,37971,2020-05-01,,,1105.188,0
Djibouti,Confirmed,132173,77919,2020-06-01,,,1105.188,0
Djibouti,Confirmed,153695,21522,2020-07-01,,,1105.188,0
Djibouti,Confirmed,165639,11944,2020-08-01,,,1105.188,0
Djibouti,Confirmed,161960,-3679,2020-09-01,,,1105.188,0
Djibouti,Confirmed,169641,7681,2020-10-01,,,1105.188,0
Djibouti,Confirmed,169185,-456,2020-11-01,,,1105.188,0
Djibouti,Confirmed,178378,9193,2020-12-01,,,1105.188,0
Djibouti,Confirmed,182684,4306,2021-01-01,,,1121.248,0
Djibouti,Confirmed,167737,-14947,2021-02-01,,,1121.248,0
Djibouti,Confirmed,203948,36211,2021-03-01,,,1121.248,0
Djibouti,Confirmed,300878,96930,2021-04-01,,,1121.248,0
Djibouti,Confirmed,353511,52633,2021-05-01,,,1121.248,0
Djibouti,Confirmed,347336,-6175,2021-06-01,,,1121.248,0
Djibouti,Confirmed,360339,13003,2021-07-01,,,1121.248,0
Djibouti,Confirmed,362283,1944,2021-08-01,,,1121.248,0
Djibouti,Confirmed,361063,-1220,2021-09-01,,,1121.248,0
Djibouti,Confirmed,412260,51197,2021-10-01,,,1121.248,0
Djibouti,Confirmed,404901,-7359,2021-11-01,,,1121.248,0
Djibouti,Confirmed,419765,14864,2021-12-01,,,1121.248,0
Djibouti,Confirmed,456974,37209,2022-01-01,,,1137.096,0
Djibouti,Confirmed,434784,-22190,2022-02-01,,,1137.096,0
Djibouti,Confirmed,482600,47816,2022-03-01,,,1137.096,0
Djibouti,Confirmed,467995,-14605,2022-04-01,,,1137.096,0
Djibouti,Confirmed,485089,17094,2022-05-01,,,1137.096,0
Djibouti,Confirmed,470575,-14514,2022-06-01,,,1137.096,0
Djibouti,Confirmed,486390,15815,2022-07-01,,,1137.096,0
Djibouti,Confirmed,486390,0,2022-08-01,,,1137.096,0
Djibouti,Confirmed,470700,-15690,2022-09-01,,,1137.096,0
Djibouti,Confirmed,486390,15690,2022-10-01,,,1137.096,0
Djibouti,Confirmed,470700,-15690,2022-11-01,,,1137.096,0
Djibouti,Confirmed,486390,15690,2022-12-01,,,1137.096,0
Djibouti,Confirmed,486390,0,2023-01-01,,,1152.944,0
Djibouti,Confirmed,439320,-47070,2023-02-01,,,1152.944,0
Djibouti,Confirmed,141210,-298110,2023-03-01,,,1152.944,0
Dominica,Confirmed,0,0,2020-01-01,,,67.573,0
Dominica,Confirmed,0,0,2020-02-01,,,67.573,0
Dominica,Confirmed,79,79,2020-03-01,,,67.573,0
Dominica,Confirmed,460,381,2020-04-01,,,67.573,0
Dominica,Confirmed,496,36,2020-05-01,,,67.573,0
Dominica,Confirmed,538,42,2020-06-01,,,67.573,0
Dominica,Confirmed,558,20,2020-07-01,,,67.573,0
Dominica,Confirmed,576,18,2020-08-01,,,67.573,0
Dominica,Confirmed,718,142,2020-09-01,,,67.573,0
Dominica,Confirmed,1061,343,2020-10-01,,,67.573,0
Dominica,Confirmed,2033,972,2020-11-01,,,67.573,0
Dominica,Confirmed,2696,663,2020-12-01,,,67.573,0
Dominica,Confirmed,3325,629,2021-01-01,,,67.202,0
Dominica,Confirmed,3612,287,2021-02-01,,,67.202,0
Dominica,Confirmed,4761,1149,2021-03-01,,,67.202,0
Dominica,Confirmed,5029,268,2021-04-01,,,67.202,0
Dominica,Confirmed,5575,546,2021-05-01,,,67.202,0
Dominica,Confirmed,5699,124,2021-06-01,,,67.202,0
Dominica,Confirmed,6267,568,2021-07-01,,,67.202,0
Dominica,Confirmed,25752,19485,2021-08-01,,,67.202,0
Dominica,Confirmed,77990,52238,2021-09-01,,,67.202,0
Dominica,Confirmed,130760,52770,2021-10-01,,,67.202,0
Dominica,Confirmed,161579,30819,2021-11-01,,,67.202,0
Dominica,Confirmed,196448,34869,2021-12-01,,,67.202,0
Dominica,Confirmed,245822,49374,2022-01-01,,,66.826,0
Dominica,Confirmed,291812,45990,2022-02-01,,,66.826,0
Dominica,Confirmed,358306,66494,2022-03-01,,,66.826,0
Dominica,Confirmed,359204,898,2022-04-01,,,66.826,0
Dominica,Confirmed,405516,46312,2022-05-01,,,66.826,0
Dominica,Confirmed,438897,33381,2022-06-01,,,66.826,0
Dominica,Confirmed,460412,21515,2022-07-01,,,66.826,0
Dominica,Confirmed,460412,0,2022-08-01,,,66.826,0
Dominica,Confirmed,449140,-11272,2022-09-01,,,66.826,0
Dominica,Confirmed,488495,39355,2022-10-01,,,66.826,0
Dominica,Confirmed,472800,-15695,2022-11-01,,,66.826,0
Dominica,Confirmed,488560,15760,2022-12-01,,,66.826,0
Dominica,Confirmed,488560,0,2023-01-01,,,66.51,0
Dominica,Confirmed,441280,-47280,2023-02-01,,,66.51,0
Dominica,Confirmed,141840,-299440,2023-03-01,,,66.51,0
Dominican Republic,Confirmed,0,0,2020-01-01,,,11008.3,0
Dominican Republic,Confirmed,0,0,2020-02-01,,,11008.3,0
Dominican Republic,Confirmed,6140,6140,2020-03-01,,,11008.3,0
Dominican Republic,Confirmed,115932,109792,2020-04-01,,,11008.3,0
Dominican Republic,Confirmed,376401,260469,2020-05-01,,,11008.3,0
Dominican Republic,Confirmed,721962,345561,2020-06-01,,,11008.3,0
Dominican Republic,Confirmed,1543434,821472,2020-07-01,,,11008.3,0
Dominican Republic,Confirmed,2630788,1087354,2020-08-01,,,11008.3,0
Dominican Republic,Confirmed,3143556,512768,2020-09-01,,,11008.3,0
Dominican Republic,Confirmed,3727191,583635,2020-10-01,,,11008.3,0
Dominican Republic,Confirmed,4036491,309300,2020-11-01,,,11008.3,0
Dominican Republic,Confirmed,4864830,828339,2020-12-01,,,11008.3,0
Dominican Republic,Confirmed,5941766,1076936,2021-01-01,,,11123.476,0
Dominican Republic,Confirmed,6413645,471879,2021-02-01,,,11123.476,0
Dominican Republic,Confirmed,7652946,1239301,2021-03-01,,,11123.476,0
Dominican Republic,Confirmed,7794798,141852,2021-04-01,,,11123.476,0
Dominican Republic,Confirmed,8615151,820353,2021-05-01,,,11123.476,0
Dominican Republic,Confirmed,9329866,714715,2021-06-01,,,11123.476,0
Dominican Republic,Confirmed,10403589,1073723,2021-07-01,,,11123.476,0
Dominican Republic,Confirmed,10736806,333217,2021-08-01,,,11123.476,0
Dominican Republic,Confirmed,10631489,-105317,2021-09-01,,,11123.476,0
Dominican Republic,Confirmed,11474618,843129,2021-10-01,,,11123.476,0
Dominican Republic,Confirmed,11894089,419471,2021-11-01,,,11123.476,0
Dominican Republic,Confirmed,12756512,862423,2021-12-01,,,11123.476,0
Dominican Republic,Confirmed,15356653,2600141,2022-01-01,,,11230.734,0
Dominican Republic,Confirmed,15908603,551950,2022-02-01,,,11230.734,0
Dominican Republic,Confirmed,17881349,1972746,2022-03-01,,,11230.734,0
Dominican Republic,Confirmed,17361154,-520195,2022-04-01,,,11230.734,0
Dominican Republic,Confirmed,18008158,647004,2022-05-01,,,11230.734,0
Dominican Republic,Confirmed,17832708,-175450,2022-06-01,,,11230.734,0
Dominican Republic,Confirmed,19229134,1396426,2022-07-01,,,11230.734,0
Dominican Republic,Confirmed,19676275,447141,2022-08-01,,,11230.734,0
Dominican Republic,Confirmed,19265248,-411027,2022-09-01,,,11230.734,0
Dominican Republic,Confirmed,20047711,782463,2022-10-01,,,11230.734,0
Dominican Republic,Confirmed,19445539,-602172,2022-11-01,,,11230.734,0
Dominican Republic,Confirmed,20261745,816206,2022-12-01,,,11230.734,0
Dominican Republic,Confirmed,20440261,178516,2023-01-01,,,11331.265,0
Dominican Republic,Confirmed,18490905,-1949356,2023-02-01,,,11331.265,0
Dominican Republic,Confirmed,5946515,-12544390,2023-03-01,,,11331.265,0
Ecuador,Confirmed,0,0,2020-01-01,,,17546.065,0
Ecuador,Confirmed,0,0,2020-02-01,,,17546.065,0
Ecuador,Confirmed,16469,16469,2020-03-01,,,17546.065,0
Ecuador,Confirmed,321161,304692,2020-04-01,,,17546.065,0
Ecuador,Confirmed,1029314,708153,2020-05-01,,,17546.065,0
Ecuador,Confirmed,1429745,400431,2020-06-01,,,17546.065,0
Ecuador,Confirmed,2217004,787259,2020-07-01,,,17546.065,0
Ecuador,Confirmed,3121790,904786,2020-08-01,,,17546.065,0
Ecuador,Confirmed,3678159,556369,2020-09-01,,,17546.065,0
Ecuador,Confirmed,4714534,1036375,2020-10-01,,,17546.065,0
Ecuador,Confirmed,5411330,696796,2020-11-01,,,17546.065,0
Ecuador,Confirmed,6306084,894754,2020-12-01,,,17546.065,0
Ecuador,Confirmed,7125483,819399,2021-01-01,,,17682.454,0
Ecuador,Confirmed,7472445,346962,2021-02-01,,,17682.454,0
Ecuador,Confirmed,9480656,2008211,2021-03-01,,,17682.454,0
Ecuador,Confirmed,10654344,1173688,2021-04-01,,,17682.454,0
Ecuador,Confirmed,12663896,2009552,2021-05-01,,,17682.454,0
Ecuador,Confirmed,13253196,589300,2021-06-01,,,17682.454,0
Ecuador,Confirmed,14679591,1426395,2021-07-01,,,17682.454,0
Ecuador,Confirmed,15358152,678561,2021-08-01,,,17682.454,0
